gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GRMZM2G130127,321.5321483,-0.073408379,0.318895791,-0.23019551,0.817939851,0.921620415
GRMZM2G130131,1.739878356,-0.085878681,0.916571878,-0.093695523,0.925351027,NA
GRMZM2G130149,3109.345624,-0.935812368,0.29968265,-3.122677838,0.001792138,0.012440412
GRMZM2G130167,100.4026669,0.379005394,0.34206711,1.107985487,0.267868084,0.499419527
GRMZM2G130173,2886.090423,0.862409875,0.349414927,2.468154071,0.013581185,0.060757813
GRMZM2G130207,71.20027939,1.485475127,0.52158439,2.848005338,0.004399419,0.025392131
GRMZM2G130213,0.175257969,-0.536477822,0.551608518,-0.972569864,0.330767127,NA
GRMZM2G130224,186.1362909,-0.300651073,0.386779647,-0.777318754,0.436970733,0.664665349
GRMZM2G130230,6873.498031,-1.318385589,0.332080467,-3.970078704,7.18E-05,0.000825861
GRMZM2G130232,92.27064069,-2.597544459,0.954248412,-2.722084131,0.006487163,0.034307531
GRMZM2G130239,454.8786964,0.557164656,0.282773493,1.970356732,0.048797501,0.158171147
GRMZM2G130256,0.345189452,-0.254259163,0.608780627,-0.417653177,0.676200711,NA
GRMZM2G130260,54.75635124,-0.440849604,0.471814397,-0.934370818,0.350112645,0.586077286
GRMZM2G130278,309.2046222,0.118184757,0.28517325,0.414431427,0.678558177,0.84013469
GRMZM2G130287,1020.079816,0.01789165,0.23460385,0.076263243,0.939209668,0.977736822
GRMZM2G130302,8.308207788,-0.304434907,0.817829633,-0.372247342,0.709708701,0.859947257
GRMZM2G130305,505.2484162,0.29670914,0.297021008,0.998950012,0.317818907,0.554021869
GRMZM2G130314,30.93177985,-1.723425209,0.539759385,-3.192950893,0.001408269,0.01021946
GRMZM2G130332,1864.444032,0.166264294,0.340263584,0.488633818,0.625100966,0.806812836
GRMZM2G130333,0.350515939,-0.687806276,0.60045516,-1.145474837,0.252012513,NA
GRMZM2G130343,0,NA,NA,NA,NA,NA
GRMZM2G130348,1205.976806,-0.27402487,0.424842203,-0.645003882,0.51892467,0.730820055
GRMZM2G130351,0.869963765,-0.3069384,0.820129607,-0.374255968,0.708213888,NA
GRMZM2G130354,1.255199711,0.489587473,0.861825528,0.568081888,0.569979366,NA
GRMZM2G130356,749.2520968,0.296269558,0.325444999,0.910352162,0.362636818,0.597823641
GRMZM2G130358,13312.06134,0.576608205,0.35991641,1.602061447,0.109142022,0.276578886
GRMZM2G130366,681.4991866,-0.152431357,0.331190743,-0.460252467,0.645335015,0.819697326
GRMZM2G130374,28.4062937,0.245264453,0.592251001,0.414122479,0.678784411,0.840249501
GRMZM2G130375,710.3167345,0.37394264,0.362889006,1.030460097,0.302794074,0.538093759
GRMZM2G130379,13144.13964,0.912915434,0.321191347,2.842279045,0.004479227,0.025735475
GRMZM2G130382,0.0770652,-0.004909236,0.526531024,-0.009323736,0.992560843,NA
GRMZM2G130389,96.16221546,0.248917803,0.646777941,0.384858215,0.700342466,0.853456759
GRMZM2G130398,1053.290063,0.598163471,0.245942074,2.43213152,0.015010256,0.065455446
GRMZM2G130401,0,NA,NA,NA,NA,NA
GRMZM2G130425,1548.763754,-0.536237965,0.269790601,-1.987608028,0.046855058,0.153562183
GRMZM2G130432,400.4453698,0.405354913,0.286875361,1.413000099,0.157655695,0.356215348
GRMZM2G130440,1036.719136,0.002419679,0.284497031,0.00850511,0.993213986,0.996402566
GRMZM2G130442,265.384155,0.267376842,0.418791672,0.638448327,0.523181881,0.733726562
GRMZM2G130449,247.1262615,0.865423614,0.27054413,3.198826062,0.001379884,0.010035382
GRMZM2G130454,3.367404537,1.475873229,0.939334639,1.571190039,0.116138513,0.288753747
GRMZM2G130459,731.8292392,-0.013561952,0.275574685,-0.049213344,0.960749277,0.986310513
GRMZM2G130477,427.1479058,-0.180535021,0.283020203,-0.6378874,0.523546981,0.734014523
GRMZM2G130486,7.180220174,-2.363718766,0.913457809,-2.587660581,0.009663014,0.046951758
GRMZM2G130505,199.588183,0.006878152,0.49512902,0.013891636,0.988916435,0.995058361
GRMZM2G130528,4.512231838,-1.260426641,0.903322015,-1.395323727,0.16291824,0.363901362
GRMZM2G130544,2779.68148,-0.750404091,0.260284228,-2.883017905,0.003938851,0.023263973
GRMZM2G130548,529.8542872,0.610107846,0.395625257,1.542135735,0.123040613,0.301011412
GRMZM2G130555,1.781360507,1.235458007,0.938374311,1.316594022,0.187974744,NA
GRMZM2G130558,318.1708698,-2.012086702,0.360119978,-5.587267649,2.31E-08,6.24E-07
GRMZM2G130569,9.089907521,1.355952919,0.801787798,1.69116183,0.090805899,0.243848313
GRMZM2G130580,0.176191446,-0.004830102,0.537430749,-0.008987394,0.992829193,NA
GRMZM2G130586,1695.267436,0.492943943,0.333433689,1.478386735,0.139304294,0.328044714
GRMZM2G130605,380.9950081,-0.951248334,0.33100305,-2.873835558,0.0040552,0.023782163
GRMZM2G130625,1.225172816,0.198366768,0.866810535,0.228846743,0.818988035,NA
GRMZM2G130634,101.1457082,-0.574326604,0.341981084,-1.679410441,0.09307208,0.247658333
GRMZM2G130640,13.36309124,-0.851299437,0.947585202,-0.898388278,0.368978584,0.603682711
GRMZM2G130651,520.0595881,0.087070371,0.302718961,0.287627741,0.773631708,0.897455294
GRMZM2G130659,1.779392287,1.225937594,0.945831755,1.296147636,0.194924626,NA
GRMZM2G130675,2.860174922,1.695979115,0.952796431,1.78000154,0.075075709,0.213666511
GRMZM2G130678,11417.18405,0.153027852,0.354760489,0.431355398,0.666209975,0.832700718
GRMZM2G130686,10.3621448,1.072277307,0.723757075,1.481543109,0.138461906,0.326470268
GRMZM2G130699,28.21850153,-0.016791336,0.572554989,-0.029327027,0.976603772,0.991591564
GRMZM2G130724,296.9743965,-0.001462378,0.286780902,-0.005099287,0.995931375,0.997699907
GRMZM2G130728,953.3139318,-4.141382572,0.440518226,-9.401160561,5.40E-21,7.07E-19
GRMZM2G130738,13.11388179,1.336655117,0.800441438,1.669897451,0.094939655,0.250970585
GRMZM2G130739,29.96569467,-2.502022497,0.663505807,-3.770912736,0.000162652,0.001654889
GRMZM2G130746,1228.722049,1.02140076,0.287041859,3.558368682,0.000373165,0.003339402
GRMZM2G130749,329.2763614,-0.165406097,0.356936172,-0.463405253,0.643073914,0.81849117
GRMZM2G130755,1.629620111,0.089144062,0.926281675,0.096238611,0.923331066,NA
GRMZM2G130764,66.68170478,0.646495034,0.414770066,1.558682961,0.119071437,0.294041219
GRMZM2G130773,526.0576398,0.148306325,0.250634289,0.591724003,0.554035421,0.756855236
GRMZM2G130784,15.51653597,0.96939549,0.673678751,1.438958091,0.150162397,0.345089356
GRMZM2G130790,1033.861434,0.335220724,0.241735541,1.386725022,0.165525628,0.367441749
GRMZM2G130800,82.54328991,-1.900391339,0.597378541,-3.181217955,0.001466572,0.010576183
GRMZM2G130813,12.45689682,-1.955705813,0.766160485,-2.55260595,0.010692038,0.050797688
GRMZM2G130831,0.40130238,-0.214173988,0.621290117,-0.344724602,0.730301421,NA
GRMZM2G130854,491.3757193,-0.525044755,0.280204637,-1.873790387,0.060959322,0.185330833
GRMZM2G130864,4.362868987,0.314716256,0.914203542,0.344251845,0.730656896,0.872429802
GRMZM2G130868,359.5551257,-0.380729938,0.348003163,-1.094041601,0.273936733,0.506367901
GRMZM2G130877,9.776992206,-0.042278205,0.951527763,-0.044431919,0.964560119,0.987810586
GRMZM2G130889,1177.846243,-0.039654206,0.26291227,-0.150826759,0.880112377,0.950754778
GRMZM2G130897,136.6023724,0.297781656,0.3390815,0.878200835,0.379834739,0.614332567
GRMZM2G130904,0.882157252,-0.002183731,0.634492515,-0.003441697,0.997253929,NA
GRMZM2G130905,304.3400222,-0.170034012,0.356572506,-0.476856766,0.63346412,0.812442095
GRMZM2G130910,81.53286523,-0.087688846,0.437674144,-0.200351898,0.841205376,0.933430935
GRMZM2G130912,5.719274281,0.889448153,0.907162324,0.980472986,0.326852698,0.563268277
GRMZM2G130927,167.4753474,0.289974605,0.327518317,0.885369121,0.375957581,0.611073139
GRMZM2G130943,80.2652533,1.500902244,0.632298275,2.373725035,0.017609659,0.073732129
GRMZM2G130950,0,NA,NA,NA,NA,NA
GRMZM2G130953,195.5764045,-0.841687538,0.4601434,-1.82918529,0.067371855,0.198760052
GRMZM2G130959,1055.061777,-0.087905339,0.295724833,-0.297253829,0.766272728,0.893439075
GRMZM2G130987,2960.104178,0.175989508,0.317029655,0.555120018,0.578812571,0.775130873
GRMZM2G131012,1.488332845,0.258902602,0.882556936,0.293355127,0.769250721,NA
GRMZM2G131020,884.731118,-0.122797577,0.249507045,-0.492160761,0.622605701,0.804800592
GRMZM2G131024,689.0993707,0.233735503,0.285535772,0.818585711,0.413022822,0.644381784
GRMZM2G131026,65.92282119,0.784672284,0.552471651,1.420294205,0.155522048,0.352953697
GRMZM2G131043,7.969521496,0.232095663,0.815620233,0.284563395,0.775978659,0.899024581
GRMZM2G131055,79.32270517,0.186886072,0.716799515,0.260722933,0.79430618,0.908578864
GRMZM2G131070,343.8457795,-0.30235338,0.308202595,-0.981021528,0.326582126,0.56306095
GRMZM2G131080,2.260456616,-0.421769349,0.911916989,-0.46250849,0.643716716,0.818760869
GRMZM2G131087,1775.738931,1.648626496,0.39389052,4.185494219,2.85E-05,0.000371152
GRMZM2G131099,187.4253348,1.068161166,0.732769476,1.457704231,0.144922085,0.337124795
GRMZM2G131118,1.106158515,-1.282840337,0.813709347,-1.57653386,0.114902822,NA
GRMZM2G131120,23.20471142,-1.123508409,0.615849627,-1.824322627,0.068103312,0.200251595
GRMZM2G131135,0.25232317,-0.419472924,0.591149399,-0.709588684,0.477959239,NA
GRMZM2G131152,26.95171938,0.685031676,0.602461691,1.137054333,0.255515573,0.485206595
GRMZM2G131155,14.64359998,-0.711205838,0.747690011,-0.951204145,0.341500755,0.577762006
GRMZM2G131165,2681.834654,0.859700156,0.458893372,1.873420297,0.061010369,0.185401255
GRMZM2G131167,269.9580939,-0.31391393,0.430330442,-0.729471818,0.465713101,0.689649534
GRMZM2G131176,17.26108314,-1.456541411,0.770445222,-1.890519106,0.058688568,0.180594834
GRMZM2G131177,1.105917808,-0.038795706,0.902581731,-0.042983039,0.965715054,NA
GRMZM2G131202,161.2778565,1.085757524,0.350596844,3.09688334,0.001955668,0.013340075
GRMZM2G131205,3587.116241,-0.344697686,0.355793831,-0.968812993,0.332638503,0.569336639
GRMZM2G131221,45.24182894,0.607401282,0.499876073,1.215103733,0.22432653,0.445337642
GRMZM2G131228,1.044399051,-0.211601614,0.794716842,-0.266260387,0.790038679,NA
GRMZM2G131243,2172.019571,-0.995632995,0.347356336,-2.866315916,0.004152796,0.024199773
GRMZM2G131245,763.1636782,0.163140082,0.258903663,0.630118865,0.528616818,0.738373857
GRMZM2G131249,1206.913201,0.111469112,0.216145648,0.51571296,0.606054901,0.793125656
GRMZM2G131254,327.9778733,0.11091866,0.291447659,0.380578317,0.703516173,0.855620822
GRMZM2G131262,13.05373786,-1.308532362,0.850078576,-1.539307541,0.123729234,0.302122198
GRMZM2G131266,87.58668421,0.866383062,0.529326148,1.636766038,0.101679365,0.26341948
GRMZM2G131275,34.87025476,0.599572447,0.538464118,1.113486353,0.265499606,0.496640001
GRMZM2G131280,731.9973944,0.392803929,0.265683778,1.478464107,0.139283597,0.32802502
GRMZM2G131281,0.187526275,0.592594968,0.569927693,1.039772195,0.29844575,NA
GRMZM2G131286,30587.74009,0.23991401,0.37474557,0.640205061,0.522039293,0.73271186
GRMZM2G131309,7.225584635,1.443120032,0.844590568,1.708662263,0.087513528,0.237711395
GRMZM2G131315,1058.224924,-5.471138166,0.491582812,-11.12963681,9.00E-29,2.60E-26
GRMZM2G131319,9.06011791,-0.952485984,0.813876567,-1.170307664,0.241877179,0.468158464
GRMZM2G131321,997.3138876,0.254056513,0.269642951,0.942196012,0.346092295,0.582242437
GRMZM2G131324,883.1901362,0.90687473,0.235083694,3.857667508,0.000114474,0.001231177
GRMZM2G131329,283.2157099,0.395420085,0.268959307,1.47018554,0.14151151,0.331744391
GRMZM2G131332,243.9056778,-0.04640155,0.262805034,-0.176562637,0.859851944,0.941599305
GRMZM2G131334,72.14292402,0.448145683,0.426741016,1.050158449,0.29364527,0.528402543
GRMZM2G131340,154.636318,0.068822831,0.400925722,0.171659804,0.863704988,0.943487816
GRMZM2G131351,0.200326689,-0.0289784,0.585397076,-0.049502127,0.960519142,NA
GRMZM2G131356,0,NA,NA,NA,NA,NA
GRMZM2G131358,0,NA,NA,NA,NA,NA
GRMZM2G131378,0.930798514,-0.191429746,0.820671909,-0.233259776,0.815559691,NA
GRMZM2G131389,10.87885577,-2.254964651,0.867212502,-2.60024463,0.009315733,0.045695541
GRMZM2G131391,63.4242746,1.931925751,0.460547274,4.194847867,2.73E-05,0.000357742
GRMZM2G131409,0.620532226,-0.196918529,0.644066227,-0.305742672,0.759800581,NA
GRMZM2G131421,0.093763137,0.432298225,0.537827101,0.803786615,0.421520221,NA
GRMZM2G131431,387.8277003,0.323331073,0.323005155,1.001009018,0.316822449,0.553154982
GRMZM2G131434,127.1266139,-0.695105948,0.325084289,-2.138232983,0.032497839,0.117226708
GRMZM2G131440,0.175257969,-0.536477822,0.551608518,-0.972569864,0.330767127,NA
GRMZM2G131442,32.18501542,0.227671968,0.83277052,0.273391004,0.784552667,0.903523041
GRMZM2G131443,27.01364578,-0.903769448,0.619514627,-1.458834722,0.144610603,0.336694705
GRMZM2G131448,484.9836693,-0.052799774,0.274175729,-0.192576395,0.847290733,0.935949244
GRMZM2G131467,491.8435609,-0.053461113,0.272238621,-0.196375931,0.844315934,0.934630258
GRMZM2G131473,2138.998636,-1.140614724,0.251792539,-4.529978244,5.90E-06,9.35E-05
GRMZM2G131476,423.0108057,-0.294664451,0.326512358,-0.902460333,0.366812384,0.601664644
GRMZM2G131482,583.6276195,-0.189285283,0.238345696,-0.794162791,0.427100667,0.656511116
GRMZM2G131487,524.4617009,0.656864291,0.235058464,2.794471976,0.005198455,0.02893172
GRMZM2G131489,2480.262654,0.190633403,0.358862522,0.531215691,0.595269321,0.786691033
GRMZM2G131508,0.0770652,-0.004909236,0.526531024,-0.009323736,0.992560843,NA
GRMZM2G131516,328.8636155,-0.464816074,0.320071712,-1.452224789,0.146439112,0.339618002
GRMZM2G131525,7.019660638,0.956072702,0.857003407,1.115599652,0.264593541,0.495610939
GRMZM2G131529,1.198901421,0.383012888,0.902397808,0.424439072,0.671245631,NA
GRMZM2G131539,372.7392883,0.263947392,0.288471202,0.914986974,0.360198468,0.595168891
GRMZM2G131554,498.2701418,-1.403471211,0.655205468,-2.142032202,0.032190891,0.116372017
GRMZM2G131575,2442.306396,0.148931325,0.270272536,0.551041282,0.581605375,0.776984547
GRMZM2G131577,1611.075813,0.935310998,0.222313225,4.207176601,2.59E-05,0.000340288
GRMZM2G131591,137.1251865,0.591299478,0.338966626,1.74441798,0.081086232,0.225307437
GRMZM2G131595,110.5397775,-0.052930949,0.335663313,-0.157690598,0.874700609,0.948534645
GRMZM2G131597,168.7259182,0.202458213,0.377988989,0.535619342,0.592221659,0.784438674
GRMZM2G131609,1.073940265,-0.035497601,0.920917229,-0.038545919,0.969252421,NA
GRMZM2G131611,486.8635459,-0.148270679,0.392451724,-0.37780616,0.705574598,0.857144384
GRMZM2G131618,35.10250497,-0.332643521,0.606780048,-0.54821104,0.583547003,0.77829678
GRMZM2G131623,197.0021033,0.450867784,0.355670211,1.267656864,0.204920515,0.420952037
GRMZM2G131629,0.453583335,-0.025988773,0.690120029,-0.037658338,0.969960094,NA
GRMZM2G131638,56.39630884,1.915951484,0.53102043,3.608056065,0.0003085,0.002839052
GRMZM2G131650,1.283126217,-0.734202987,0.875293392,-0.838807872,0.401577133,NA
GRMZM2G131667,675.1475853,-0.052463793,0.331343324,-0.158336653,0.874191528,0.948430078
GRMZM2G131683,238.9463427,0.430639959,0.477619097,0.901638903,0.367248718,0.601993646
GRMZM2G131699,349.9053721,-0.548724413,0.295498322,-1.856945955,0.063318844,0.190294954
GRMZM2G131708,4801.803414,0.19477794,0.226590923,0.859601687,0.390008645,0.623609223
GRMZM2G131715,26.01839475,3.310370502,0.810573861,4.083983781,4.43E-05,0.000542835
GRMZM2G131723,141.1317852,0.721052926,0.380357271,1.895725368,0.057996369,0.178884646
GRMZM2G131727,585.8057593,-0.444875507,0.32540658,-1.367137404,0.171582241,0.374966173
GRMZM2G131733,23.52048385,-0.037447158,0.642660462,-0.058268962,0.95353439,0.983988727
GRMZM2G131746,3.436244972,0.767523722,0.9212416,0.833140538,0.404765473,0.637155279
GRMZM2G131749,0.347256784,-0.006730433,0.611732261,-0.011002253,0.991221649,NA
GRMZM2G131756,113.5347694,0.285945816,0.357108275,0.800725818,0.423290393,0.6534613
GRMZM2G131769,191.7407936,-0.626270775,0.404859927,-1.546882598,0.121891558,0.299034026
GRMZM2G131784,8.397992291,3.408912869,0.892258996,3.82054189,0.000133159,0.001403126
GRMZM2G131785,464.1319155,-0.360290489,0.326904605,-1.102127299,0.270406333,0.502777323
GRMZM2G131793,266.9376723,-0.543597642,0.284923524,-1.907872102,0.056407749,0.175300361
GRMZM2G131815,473.0609794,0.113142966,0.30820507,0.367102869,0.713542288,0.862256867
GRMZM2G131817,243.1026968,0.11430483,0.35848173,0.318858174,0.749834062,0.88268749
GRMZM2G131820,123.0784679,-0.702548298,0.506932249,-1.385882038,0.165782926,0.367689476
GRMZM2G131822,5.4466559,0.158460413,0.872121442,0.181695353,0.855821813,0.939662178
GRMZM2G131836,9.855225398,-0.058328278,0.923586054,-0.063154134,0.949643767,0.98221691
GRMZM2G131853,380.4552272,-0.324647574,0.400018927,-0.811580534,0.417032365,0.647957828
GRMZM2G131873,1.472045458,-1.517089021,0.876445482,-1.730956518,0.08345952,NA
GRMZM2G131888,13.5671135,-4.040942691,0.875485836,-4.615657416,3.92E-06,6.48E-05
GRMZM2G131897,3.031826311,-1.359834723,0.95097288,-1.429940593,0.15273407,0.348679428
GRMZM2G131907,832.1827292,-0.031903277,0.27839469,-0.114597289,0.908764329,0.964601112
GRMZM2G131912,6.03897992,1.151273576,0.884318253,1.301876979,0.192958443,0.405077177
GRMZM2G131928,0.289798082,0.244076908,0.597649733,0.408394573,0.682984017,NA
GRMZM2G131937,0.414817346,-0.003091126,0.611890366,-0.005051764,0.995969293,NA
GRMZM2G131939,771.8239168,-0.114575022,0.25099796,-0.456477902,0.648046358,0.821126296
GRMZM2G131943,1236.134526,-0.707274735,0.24780016,-2.854214202,0.004314343,0.024976985
GRMZM2G131957,545.1351776,-0.009495822,0.346497092,-0.0274052,0.978136551,0.992125384
GRMZM2G131961,170.8007675,0.061357114,0.468839326,0.130870238,0.895877959,0.958067491
GRMZM2G131969,2939.169668,0.729014762,0.337280689,2.161448268,0.030660729,0.112197681
GRMZM2G131982,8.70827412,-0.588794013,0.815267737,-0.722209387,0.470165753,0.693232529
GRMZM2G131988,411.4618155,-0.140675721,0.255405136,-0.550794408,0.581774618,0.776984547
GRMZM2G131998,408.6340884,0.167399442,0.279161791,0.599650265,0.54873934,0.753058385
GRMZM2G132000,7808.509538,-0.032954812,0.212404034,-0.155151536,0.876701855,0.949356954
GRMZM2G132007,0.278562366,0.091843332,0.60398717,0.152061727,0.87913825,NA
GRMZM2G132009,134.5112291,0.466733131,0.322913706,1.445380364,0.148351076,0.342376363
GRMZM2G132019,538.3253207,0.195400224,0.241933727,0.807660123,0.419286265,0.650240153
GRMZM2G132021,1609.957597,-0.012117509,0.307942412,-0.039349921,0.968611407,0.988926136
GRMZM2G132028,1.335138324,0.314269251,0.934100527,0.336440503,0.736538711,NA
GRMZM2G132032,441.5714602,2.43499704,0.356808934,6.8243724,8.83E-12,4.05E-10
GRMZM2G132036,82.85214595,0.14941816,0.368045868,0.405977008,0.684759494,0.843911788
GRMZM2G132055,0.468815687,0.750490318,0.620816353,1.208876529,0.226710284,NA
GRMZM2G132057,0.140608428,-0.004871223,0.533132874,-0.009136978,0.992709848,NA
GRMZM2G132060,2423.431881,0.012106739,0.267911089,0.045189391,0.963956351,0.98753693
GRMZM2G132069,830.4188206,0.896241824,0.242731051,3.692324572,0.000222214,0.00214987
GRMZM2G132077,0.728029254,-0.22139919,0.800262391,-0.276658247,0.782042535,NA
GRMZM2G132084,10.48531111,0.830825451,0.743770756,1.117045064,0.263975058,0.495041647
GRMZM2G132090,26.19152322,0.220049937,0.595349648,0.369614625,0.711669652,0.861205118
GRMZM2G132093,340.8552806,2.440077137,0.607959401,4.01355277,5.98E-05,0.000706686
GRMZM2G132095,0.845828522,-0.309944999,0.809740236,-0.3827709,0.70188964,NA
GRMZM2G132101,69.85882673,0.373000971,0.468993,0.795323109,0.426425574,0.655713146
GRMZM2G132116,43.67971045,0.847979467,0.494824796,1.71369639,0.0865845,0.236097025
GRMZM2G132121,1741.405426,0.003246021,0.246376084,0.013175065,0.989488123,0.995276489
GRMZM2G132130,238.7973892,-1.011752724,0.29068634,-3.480565077,0.000500357,0.004287211
GRMZM2G132140,111.156866,0.128188004,0.531250679,0.241294759,0.809326673,0.916695694
GRMZM2G132144,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
GRMZM2G132154,6.660513061,-0.678801674,0.913128606,-0.743380144,0.457251562,0.682553884
GRMZM2G132162,0,NA,NA,NA,NA,NA
GRMZM2G132169,7.279362981,2.226502319,0.856749617,2.598778306,0.009355617,0.045865806
GRMZM2G132184,341.268026,-0.576709865,0.29900676,-1.92875193,0.053761666,0.169175205
GRMZM2G132185,319.1259623,0.809104788,0.469754228,1.722400223,0.084997043,0.233029433
GRMZM2G132212,91.9190285,0.213660736,0.513085916,0.416422921,0.677100559,0.838995673
GRMZM2G132218,1610.296396,0.862449702,0.351080433,2.456558728,0.014027487,0.062220655
GRMZM2G132223,17.05312939,0.204865463,0.628184777,0.326122934,0.744331346,0.879989175
GRMZM2G132227,22.14428758,-1.905640422,0.638491857,-2.984596283,0.002839528,0.018057062
GRMZM2G132238,514.85644,2.731534743,0.481661989,5.671061459,1.42E-08,4.01E-07
GRMZM2G132248,0,NA,NA,NA,NA,NA
GRMZM2G132251,4.940458876,0.495451085,0.900734894,0.550052061,0.582283666,0.777467956
GRMZM2G132273,3.86484529,1.268856834,0.929119621,1.365654976,0.172047283,0.375670967
GRMZM2G132284,0.69946438,0.332770925,0.748273484,0.444718317,0.65652333,NA
GRMZM2G132286,13.59534062,2.472132723,0.815135587,3.032787138,0.002423065,0.015896355
GRMZM2G132301,135.3711489,-0.298549815,0.337220595,-0.885324977,0.375981383,0.611073139
GRMZM2G132303,6.656298768,-1.107538326,0.870759942,-1.271921538,0.203400998,0.418898324
GRMZM2G132324,0.183628752,-0.347339669,0.57260636,-0.606594151,0.544120283,NA
GRMZM2G132331,13.69861595,0.734181177,0.759100913,0.967172037,0.333458038,0.570037922
GRMZM2G132340,0.456904194,-0.573580336,0.695262102,-0.824984325,0.40938049,NA
GRMZM2G132358,928.6500623,0.275016927,0.372355946,0.738586102,0.460158366,0.685431078
GRMZM2G132367,38.12774753,0.781945148,0.616045381,1.269297965,0.204334812,0.420105802
GRMZM2G132371,39.93956775,-1.513846714,0.670058075,-2.259276874,0.023866168,0.092989246
GRMZM2G132373,640.5520137,-0.212722545,0.27706411,-0.767773728,0.442621625,0.669573793
GRMZM2G132384,1.035087631,-0.005793062,0.73109723,-0.007923791,0.993677796,NA
GRMZM2G132403,172.9394193,-1.043324565,0.389841748,-2.676277155,0.007444505,0.038252331
GRMZM2G132431,240.5321442,0.313889596,0.535023868,0.586683351,0.557416392,0.759402026
GRMZM2G132442,585.2006106,-0.176695443,0.383349656,-0.460925007,0.64485241,0.819487959
GRMZM2G132450,24.86415636,0.379552932,0.711917238,0.533141933,0.593935333,0.785885778
GRMZM2G132461,29.67901906,-0.50945058,0.664340333,-0.7668518,0.443169634,0.670112281
GRMZM2G132464,104.4568271,0.082025786,0.514466955,0.159438395,0.873323491,0.947998513
GRMZM2G132465,1068.133331,-0.119461972,0.237058412,-0.503934751,0.614307229,0.799711947
GRMZM2G132468,719.8536734,0.233330157,0.26882369,0.867967243,0.385412265,0.619548178
GRMZM2G132478,48.07062449,0.765146377,0.618388733,1.237322637,0.215967327,0.434957898
GRMZM2G132486,2.130499151,-0.034326347,0.955539951,-0.035923508,0.971343351,0.990266831
GRMZM2G132489,31.94336927,-0.234357889,0.58461079,-0.400878487,0.688509589,0.846114085
GRMZM2G132504,1099.495997,-0.414587338,0.24920655,-1.663629382,0.096186516,0.253207776
GRMZM2G132506,121.4919041,1.073054861,0.397068917,2.702439838,0.006883264,0.035980206
GRMZM2G132509,0.908238035,-0.242591698,0.77822011,-0.311726329,0.755248517,NA
GRMZM2G132519,832.1201788,-0.181111947,0.261241332,-0.693274474,0.488137319,0.707107851
GRMZM2G132522,0.768687138,0.226602549,0.801123837,0.282855831,0.777287354,NA
GRMZM2G132531,35.94180453,0.451612624,0.702895129,0.642503562,0.520546278,0.731658852
GRMZM2G132547,84.84375063,-0.482747985,0.486461063,-0.992367162,0.321018452,0.557712911
GRMZM2G132550,3.735120392,0.714687228,0.92731428,0.770706592,0.440880864,0.668091131
GRMZM2G132562,0,NA,NA,NA,NA,NA
GRMZM2G132568,1055.723402,-0.359422076,0.224618125,-1.600147253,0.10956592,0.277366764
GRMZM2G132577,1100.683751,0.157956434,0.319771251,0.493966963,0.621329512,0.804281887
GRMZM2G132591,12.37112644,-0.908563475,0.76693501,-1.184668145,0.236148682,0.460455304
GRMZM2G132593,254.310383,0.751244022,0.375400261,2.001181404,0.045372844,0.149923738
GRMZM2G132595,0,NA,NA,NA,NA,NA
GRMZM2G132607,474.0446037,-0.166585017,0.351778837,-0.473550423,0.635820536,0.814092202
GRMZM2G132614,0,NA,NA,NA,NA,NA
GRMZM2G132623,2149.872486,0.002915595,0.292929126,0.009953245,0.99205859,0.996228676
GRMZM2G132625,0.974267757,-0.695494533,0.87934224,-0.790925878,0.428987246,NA
GRMZM2G132628,301.6763207,0.345898768,0.360922928,0.958372943,0.337874734,0.574503418
GRMZM2G132632,0.098017472,-0.004881415,0.531784293,-0.009179314,0.99267607,NA
GRMZM2G132633,736.7543541,0.228741959,0.222560666,1.027773521,0.304056375,0.539628607
GRMZM2G132644,387.2892208,0.490413534,0.285169885,1.719724131,0.085482599,0.234067251
GRMZM2G132647,0,NA,NA,NA,NA,NA
GRMZM2G132653,615.2624788,-0.207324471,0.228795568,-0.906155972,0.364853303,0.599854604
GRMZM2G132655,0,NA,NA,NA,NA,NA
GRMZM2G132663,37.4356019,-0.036139591,0.477906524,-0.075620627,0.939720926,0.977944114
GRMZM2G132667,0.176191446,-0.004830102,0.537430749,-0.008987394,0.992829193,NA
GRMZM2G132671,0.2386259,-0.003956673,0.5684368,-0.006960621,0.994446272,NA
GRMZM2G132678,6.29847135,3.289692779,0.949180529,3.465824128,0.000528609,0.004488788
GRMZM2G132682,39.66674145,0.270426535,0.69120404,0.391239806,0.695619988,0.850685543
GRMZM2G132686,56.08603292,0.557156268,0.454276219,1.226470249,0.220021764,0.439944278
GRMZM2G132690,1408.724342,0.134193909,0.468957229,0.286153835,0.7747603,0.898196458
GRMZM2G132693,0.814639279,-1.00624063,0.691683681,-1.454769944,0.145732962,NA
GRMZM2G132704,539.5607069,-1.156230615,0.313803732,-3.684566167,0.000229093,0.00220599
GRMZM2G132706,26.05672022,-1.245580847,0.704545971,-1.767919906,0.077074294,0.217584963
GRMZM2G132712,529.9118546,0.31261816,0.395648432,0.790141283,0.429445262,0.658502093
GRMZM2G132748,292.4620495,0.76953624,0.331171245,2.323680728,0.020142612,0.081850712
GRMZM2G132751,1.55661325,0.713924966,0.907192206,0.786961089,0.431304645,NA
